THUMB_TIP_x,THUMB_TIP_y,THUMB_TIP_z,INDEX_FINGER_TIP_x,INDEX_FINGER_TIP_y,INDEX_FINGER_TIP_z,MIDDLE_FINGER_TIP_x,MIDDLE_FINGER_TIP_y,MIDDLE_FINGER_TIP_z,RING_FINGER_TIP_x,RING_FINGER_TIP_y,RING_FINGER_TIP_z,PINKY_TIP_x,PINKY_TIP_y,PINKY_TIP_z,WRIST_x,WRIST_y,WRIST_z,gesture_class
0.49464425444602966,0.6302576065063477,-0.03302597999572754,0.4799693822860718,0.44632652401924133,-0.04465293139219284,0.4382323920726776,0.3682827949523926,-0.04796982929110527,0.39432618021965027,0.36909547448158264,-0.055147185921669006,0.332662433385849,0.44203078746795654,-0.052511733025312424,0.2453376203775406,0.8833863735198975,4.550622918486624e-07,0
0.4905727803707123,0.630124568939209,-0.033381544053554535,0.48340582847595215,0.44741541147232056,-0.051170509308576584,0.4442184269428253,0.3705478310585022,-0.05315721407532692,0.3968072235584259,0.3669339120388031,-0.060540821403265,0.33241578936576843,0.4426163136959076,-0.060542769730091095,0.24756944179534912,0.884030818939209,4.522964616171521e-07,0
0.48481667041778564,0.6334313154220581,-0.027178067713975906,0.48068541288375854,0.44966113567352295,-0.0482214093208313,0.4433705508708954,0.37074634432792664,-0.050331730395555496,0.3941829800605774,0.37200385332107544,-0.05637933686375618,0.33285805583000183,0.4449325203895569,-0.05561039596796036,0.24996018409729004,0.8867767453193665,4.185177715498867e-07,0
0.46272575855255127,0.6206861734390259,-0.014027725905179977,0.46206724643707275,0.4475773870944977,-0.02699572779238224,0.44171053171157837,0.3823622167110443,-0.03347772732377052,0.40715789794921875,0.3836556673049927,-0.04404931887984276,0.34071406722068787,0.44755205512046814,-0.04697215557098389,0.2531834542751312,0.8942081928253174,3.1697129543317715e-07,0
0.46115657687187195,0.6245200037956238,-0.010214081965386868,0.4587400555610657,0.4488814175128937,-0.025751300156116486,0.43782490491867065,0.3823574185371399,-0.031283505260944366,0.4050086438655853,0.3864305913448334,-0.041728463023900986,0.3418409526348114,0.446810781955719,-0.04486796259880066,0.2543798089027405,0.8919933438301086,3.2033563002187293e-07,0
0.46445122361183167,0.6225107312202454,-0.015096321702003479,0.45756974816322327,0.44949185848236084,-0.031652264297008514,0.4360458254814148,0.3823627233505249,-0.034640833735466,0.40381038188934326,0.387807697057724,-0.04406903311610222,0.34185537695884705,0.45054054260253906,-0.04655379429459572,0.253138929605484,0.8907380104064941,3.441174101226352e-07,0
0.4617024064064026,0.6174265742301941,-0.016761763021349907,0.4581027626991272,0.4503546357154846,-0.03160731494426727,0.4371737539768219,0.38467589020729065,-0.035451147705316544,0.4021604657173157,0.3890080451965332,-0.043597184121608734,0.3392128348350525,0.44755902886390686,-0.046152934432029724,0.24923399090766907,0.8889375925064087,3.6018784044244967e-07,0
0.46405816078186035,0.6155893802642822,-0.016065465286374092,0.4562233090400696,0.4503738284111023,-0.028284765779972076,0.4334331154823303,0.3820705711841583,-0.03277866542339325,0.4020956754684448,0.3877507448196411,-0.042203500866889954,0.3387600779533386,0.4468787908554077,-0.04408349469304085,0.24802455306053162,0.8872263431549072,3.614433126131189e-07,0
0.4645558297634125,0.6168739795684814,-0.013701791875064373,0.4587237536907196,0.44998323917388916,-0.025644857436418533,0.4365156292915344,0.3856128752231598,-0.029270188882946968,0.402400940656662,0.390316367149353,-0.03796440735459328,0.3389212191104889,0.44821029901504517,-0.0389501191675663,0.24776405096054077,0.8876683712005615,3.596268243200029e-07,0
0.45956024527549744,0.6156420111656189,-0.014236213639378548,0.4567115902900696,0.4466002881526947,-0.02817636914551258,0.43459653854370117,0.38157591223716736,-0.030415354296565056,0.39977577328681946,0.38640812039375305,-0.037345174700021744,0.33583396673202515,0.4447781443595886,-0.039462681859731674,0.2467518448829651,0.8893285989761353,3.664576695427968e-07,0
0.4587186276912689,0.6018592119216919,-0.016937069594860077,0.4542427361011505,0.4422035813331604,-0.026199299842119217,0.4323461651802063,0.37715208530426025,-0.028119787573814392,0.3968767523765564,0.3839528262615204,-0.03504737466573715,0.33325856924057007,0.43896737694740295,-0.03671431168913841,0.24334397912025452,0.8856605887413025,3.847045206839539e-07,0
0.4656252861022949,0.5924921035766602,-0.026755914092063904,0.4562263786792755,0.43337056040763855,-0.03499289229512215,0.43471166491508484,0.3671472668647766,-0.03596607968211174,0.39730411767959595,0.373516708612442,-0.04143095761537552,0.3336094319820404,0.4278740882873535,-0.04188486561179161,0.24883601069450378,0.8764728307723999,4.243980811224901e-07,0
0.4985405504703522,0.620734453201294,-0.03961212560534477,0.49076178669929504,0.4447926878929138,-0.04831638187170029,0.43294650316238403,0.35944244265556335,-0.04329071193933487,0.3784458339214325,0.35381370782852173,-0.04383597522974014,0.30825158953666687,0.4096800684928894,-0.0393134169280529,0.2430305778980255,0.8704989552497864,5.558986799769627e-07,0
0.4979588985443115,0.6282825469970703,-0.04746127873659134,0.4899137318134308,0.43987780809402466,-0.0588713139295578,0.4330902695655823,0.3538821339607239,-0.05616911128163338,0.3785784840583801,0.35065561532974243,-0.05658381059765816,0.30032023787498474,0.4070674180984497,-0.05287284404039383,0.24140599370002747,0.8697072267532349,5.136728304933058e-07,0
0.49949154257774353,0.6398343443870544,-0.0528416745364666,0.49787455797195435,0.44742077589035034,-0.06765808910131454,0.4243934452533722,0.34726738929748535,-0.06368941068649292,0.36933496594429016,0.3425091803073883,-0.06545782834291458,0.27591413259506226,0.4002224802970886,-0.06267358362674713,0.2355916053056717,0.8676521182060242,5.351560048438841e-07,0
0.4954516291618347,0.6394936442375183,-0.05624806508421898,0.4939950108528137,0.4423811435699463,-0.06858556717634201,0.4169114828109741,0.3431767523288727,-0.06546012312173843,0.3613048195838928,0.33947518467903137,-0.06785106658935547,0.2663852572441101,0.3974461555480957,-0.06586766242980957,0.23049451410770416,0.8691507577896118,5.235930871094752e-07,0
0.49200791120529175,0.642056941986084,-0.05978989973664284,0.49149906635284424,0.4380847215652466,-0.07509337365627289,0.4132590889930725,0.3425233066082001,-0.0746694803237915,0.35763120651245117,0.3401049077510834,-0.07689553499221802,0.2618028521537781,0.3999176621437073,-0.07509235292673111,0.23013392090797424,0.8682806491851807,5.250662411526719e-07,0
0.49051225185394287,0.6384821534156799,-0.06278270483016968,0.4857543706893921,0.43441423773765564,-0.07558297365903854,0.4072951674461365,0.3361400365829468,-0.07185891270637512,0.3502870202064514,0.33744513988494873,-0.07260627299547195,0.25378960371017456,0.39908522367477417,-0.06909745186567307,0.2221255600452423,0.863059937953949,5.579248067988374e-07,0
0.4897305965423584,0.6352236866950989,-0.059543658047914505,0.4832950532436371,0.4305102825164795,-0.07406970858573914,0.40484485030174255,0.3369881212711334,-0.07259957492351532,0.34572240710258484,0.3348744213581085,-0.0750272125005722,0.24969828128814697,0.3974513113498688,-0.07262860238552094,0.22059661149978638,0.8650978803634644,5.271172653920075e-07,0
0.49126845598220825,0.6380062103271484,-0.0619843453168869,0.4863434433937073,0.4345265030860901,-0.07700853049755096,0.4072403609752655,0.3340400755405426,-0.07216143608093262,0.34777557849884033,0.33395490050315857,-0.0729159340262413,0.25235962867736816,0.4010542035102844,-0.0695047453045845,0.22352075576782227,0.8665919899940491,5.473872306538397e-07,0
0.4891597628593445,0.6402716636657715,-0.06519559025764465,0.48554325103759766,0.43193402886390686,-0.07973631471395493,0.405303031206131,0.3329883813858032,-0.07610289007425308,0.34607216715812683,0.3332025110721588,-0.07806875556707382,0.24819929897785187,0.3981502652168274,-0.07517177611589432,0.2246210277080536,0.8668528199195862,5.600202257483033e-07,0
0.4562510848045349,0.5900771617889404,-0.03857985883951187,0.46031472086906433,0.5534337162971497,-0.07450732588768005,0.39433059096336365,0.3809998631477356,-0.060729019343853,0.317365825176239,0.3736843466758728,-0.07030528038740158,0.21808584034442902,0.42586326599121094,-0.07038622349500656,0.28427615761756897,0.8440172672271729,3.987394734394911e-07,1
0.46080613136291504,0.5911344885826111,-0.04504987969994545,0.4598314166069031,0.5519232153892517,-0.07815144956111908,0.3959050476551056,0.3827511966228485,-0.06501565128564835,0.31833404302597046,0.37511393427848816,-0.07401870936155319,0.22023791074752808,0.42836833000183105,-0.07425090670585632,0.28570646047592163,0.8433067798614502,4.0756606267677853e-07,1
0.4601794481277466,0.589267373085022,-0.048825860023498535,0.45933985710144043,0.5531699061393738,-0.0796850249171257,0.39471620321273804,0.38012558221817017,-0.06531627476215363,0.318246454000473,0.3758784532546997,-0.07263171672821045,0.21913978457450867,0.4271067976951599,-0.07125207781791687,0.28541356325149536,0.8438422083854675,4.2912847675324883e-07,1
0.4556281864643097,0.5827728509902954,-0.03288574889302254,0.4561706781387329,0.5444095730781555,-0.07061916589736938,0.38595113158226013,0.3620886504650116,-0.06081767752766609,0.31145575642585754,0.34710222482681274,-0.07396689802408218,0.22021549940109253,0.4193514585494995,-0.07340101897716522,0.28613001108169556,0.8433029651641846,3.7490298154807533e-07,1
0.45381611585617065,0.5847431421279907,-0.040693894028663635,0.4520881175994873,0.5388187766075134,-0.07250071316957474,0.38321733474731445,0.3608905076980591,-0.06047173961997032,0.3139316737651825,0.34700480103492737,-0.07060281932353973,0.22063733637332916,0.42158806324005127,-0.06927795708179474,0.28125834465026855,0.8392554521560669,4.2797785226866836e-07,1
0.4508872628211975,0.5850067734718323,-0.0383995957672596,0.45191076397895813,0.5433168411254883,-0.07014091312885284,0.38584065437316895,0.3678632378578186,-0.05513622984290123,0.3228563070297241,0.3642699718475342,-0.06132102385163307,0.2388831079006195,0.42646700143814087,-0.058982592076063156,0.27760523557662964,0.8435289263725281,3.9753081182425376e-07,1
0.4456802308559418,0.579670786857605,-0.04597165063023567,0.44971972703933716,0.5445086359977722,-0.07507974654436111,0.3948444426059723,0.369642436504364,-0.058040861040353775,0.33433622121810913,0.35936611890792847,-0.0630694180727005,0.2590367794036865,0.4265172779560089,-0.05930134654045105,0.2786197066307068,0.8462812900543213,4.582694828059175e-07,1
0.4432060718536377,0.5702953338623047,-0.03600747510790825,0.4494202733039856,0.5409532189369202,-0.06897372007369995,0.3895066976547241,0.36810851097106934,-0.05405019223690033,0.3380562365055084,0.3610796630382538,-0.05861581489443779,0.27730605006217957,0.43210771679878235,-0.05646985396742821,0.28358399868011475,0.8497067093849182,4.3041785602326854e-07,1
0.4401818811893463,0.5657262206077576,-0.03080587647855282,0.4478882849216461,0.5399160981178284,-0.06611306965351105,0.38550475239753723,0.3654351234436035,-0.052510589361190796,0.3412199020385742,0.3602973222732544,-0.05810615420341492,0.2920030653476715,0.43262022733688354,-0.057033684104681015,0.2819637656211853,0.8467446565628052,4.079261088918429e-07,1
0.4389970302581787,0.5639790892601013,-0.028410490602254868,0.4395173192024231,0.5340385437011719,-0.06428106129169464,0.37593522667884827,0.3624054491519928,-0.05634797737002373,0.34456804394721985,0.3644949197769165,-0.06240096315741539,0.2977641820907593,0.43364089727401733,-0.06076382100582123,0.28186801075935364,0.8482356071472168,3.6495325161922665e-07,1
0.43761640787124634,0.563751220703125,-0.028195582330226898,0.4374668300151825,0.530238151550293,-0.06552308052778244,0.37478044629096985,0.36345016956329346,-0.056807179003953934,0.34507331252098083,0.36711108684539795,-0.06107351928949356,0.3000027537345886,0.43580082058906555,-0.057923268526792526,0.2802514135837555,0.8456797003746033,3.5071556681032234e-07,1
0.4376586973667145,0.5624567270278931,-0.028889169916510582,0.43638771772384644,0.5300337076187134,-0.06629817932844162,0.374924898147583,0.3627845346927643,-0.05674406886100769,0.3456321656703949,0.36709854006767273,-0.060341060161590576,0.30218738317489624,0.43379929661750793,-0.0575445182621479,0.2816733717918396,0.8435574769973755,3.590532173802785e-07,1
0.43613994121551514,0.5602641105651855,-0.030121980234980583,0.4342382252216339,0.5276297926902771,-0.06669753789901733,0.3733440041542053,0.3624826669692993,-0.0578622929751873,0.34363651275634766,0.3655003309249878,-0.06305937469005585,0.2984571158885956,0.4322742819786072,-0.06084247678518295,0.28062668442726135,0.8387699127197266,3.635485938957572e-07,1
0.43715929985046387,0.5578246712684631,-0.02958613820374012,0.43459606170654297,0.528057336807251,-0.06570131331682205,0.37275877594947815,0.36502501368522644,-0.05500026047229767,0.3429061472415924,0.36824509501457214,-0.0589502789080143,0.30003228783607483,0.43103164434432983,-0.055468276143074036,0.2844243049621582,0.8363329768180847,3.685844376377645e-07,1
0.4405956566333771,0.5617676973342896,-0.029654739424586296,0.43432995676994324,0.5359866619110107,-0.0638946145772934,0.3758668899536133,0.36763814091682434,-0.05504417046904564,0.3458680212497711,0.3687148690223694,-0.06177724152803421,0.3034839928150177,0.4293736219406128,-0.058957502245903015,0.2855148911476135,0.8373600840568542,3.538447970186098e-07,1
0.4365651309490204,0.567670464515686,-0.034039806574583054,0.43307071924209595,0.5418121814727783,-0.06805378943681717,0.3747762441635132,0.36956697702407837,-0.05553227290511131,0.34588080644607544,0.371690571308136,-0.059845417737960815,0.3033474087715149,0.43160563707351685,-0.05523292347788811,0.28376954793930054,0.8347651362419128,3.629901925705781e-07,1
0.44693708419799805,0.5767819881439209,-0.04152417927980423,0.43545305728912354,0.5400429964065552,-0.06830437481403351,0.378927081823349,0.36301109194755554,-0.05147954076528549,0.33732473850250244,0.3629581034183502,-0.05548985302448273,0.2699097990989685,0.426166296005249,-0.05154959484934807,0.2784292995929718,0.8307175636291504,4.2220563045702875e-07,1
0.45478975772857666,0.5909507274627686,-0.04279164969921112,0.44643259048461914,0.5512470006942749,-0.07415193319320679,0.38342541456222534,0.3606227934360504,-0.057177696377038956,0.3354530334472656,0.3612235188484192,-0.06300494074821472,0.25677651166915894,0.4230205714702606,-0.05985279381275177,0.2837294936180115,0.8421457409858704,4.1086323676609027e-07,1
0.4564710259437561,0.5918900966644287,-0.044513169676065445,0.44900304079055786,0.5538679361343384,-0.07538356631994247,0.38667842745780945,0.36026763916015625,-0.058477383106946945,0.336637407541275,0.3565121591091156,-0.06442379206418991,0.2531528174877167,0.42082706093788147,-0.0599978044629097,0.2822102904319763,0.8430279493331909,4.08073702828915e-07,1
0.4571986198425293,0.5924481749534607,-0.044501226395368576,0.45061197876930237,0.5558575391769409,-0.07572697103023529,0.38731157779693604,0.36234790086746216,-0.05854950100183487,0.33475562930107117,0.3562247157096863,-0.06761730462312698,0.23385563492774963,0.42306989431381226,-0.06619193404912949,0.27995455265045166,0.842599630355835,3.9023944964355906e-07,1
0.45758500695228577,0.6006373763084412,-0.040477801114320755,0.45151859521865845,0.5554262399673462,-0.07567039132118225,0.3864828944206238,0.3636298179626465,-0.061103858053684235,0.32845985889434814,0.3590890169143677,-0.0710618793964386,0.22947204113006592,0.4288114309310913,-0.07078226655721664,0.283945232629776,0.8421730399131775,3.8489088183268905e-07,1
0.45733362436294556,0.5959764719009399,-0.04545027017593384,0.45110568404197693,0.5544933080673218,-0.08062156289815903,0.3890293836593628,0.36208730936050415,-0.06658263504505157,0.3279273211956024,0.3597511351108551,-0.07659067958593369,0.2285078763961792,0.43308913707733154,-0.07615073025226593,0.2869817912578583,0.8420154452323914,4.0247994093078887e-07,1
0.4559450149536133,0.5945124626159668,-0.04120868071913719,0.45041197538375854,0.5515317320823669,-0.07472304254770279,0.3887180984020233,0.3651633560657501,-0.06136145815253258,0.32174059748649597,0.36153849959373474,-0.07097973674535751,0.22687943279743195,0.43150192499160767,-0.07134958356618881,0.28212010860443115,0.8440914154052734,3.9354105751954194e-07,1
0.4555087387561798,0.5957366228103638,-0.04162587597966194,0.449821799993515,0.5512174963951111,-0.07340236753225327,0.39092525839805603,0.37362775206565857,-0.05971689149737358,0.32041165232658386,0.3683730661869049,-0.06812401115894318,0.22133126854896545,0.4322260022163391,-0.06677097827196121,0.277488648891449,0.8420102596282959,4.00293004076957e-07,1
0.45348355174064636,0.5957810878753662,-0.04862508177757263,0.45040738582611084,0.5583316683769226,-0.08567923307418823,0.39673957228660583,0.3828709125518799,-0.07000141590833664,0.32310381531715393,0.3856942653656006,-0.07593011111021042,0.22044996917247772,0.4293243885040283,-0.07427363842725754,0.279073029756546,0.8373663425445557,4.249922085364233e-07,1
0.4515836834907532,0.5966347455978394,-0.04252031818032265,0.4521233141422272,0.5501640439033508,-0.07599245756864548,0.39776766300201416,0.3900899291038513,-0.06361621618270874,0.32548463344573975,0.3909482955932617,-0.07320920377969742,0.2223675549030304,0.43059152364730835,-0.07402884215116501,0.27748286724090576,0.8388195037841797,4.1746926626728964e-07,1
0.450847327709198,0.5932399034500122,-0.040014974772930145,0.4522475004196167,0.5508561134338379,-0.07333603501319885,0.3959580957889557,0.3832935094833374,-0.05617246776819229,0.3250103294849396,0.38307714462280273,-0.06367947906255722,0.221392422914505,0.4383828639984131,-0.06143597513437271,0.2764607071876526,0.8384943008422852,3.953933287448308e-07,1
0.45240360498428345,0.5926990509033203,-0.038704097270965576,0.44949856400489807,0.5489522218704224,-0.06915074586868286,0.39535415172576904,0.3829813599586487,-0.05324317514896393,0.33387017250061035,0.376370370388031,-0.05843612179160118,0.2678631544113159,0.43121278285980225,-0.05690387263894081,0.282584547996521,0.8426855802536011,4.2379497244837694e-07,1
0.4486425518989563,0.5869857668876648,-0.03495480492711067,0.4486125111579895,0.540611207485199,-0.06912030279636383,0.37687546014785767,0.36190661787986755,-0.05785193666815758,0.3395325243473053,0.3669860363006592,-0.06284075975418091,0.2905254662036896,0.4325738847255707,-0.05675064027309418,0.2808458209037781,0.8419675827026367,4.1054499888559803e-07,1
0.4471929371356964,0.576532781124115,-0.02997099608182907,0.4402448236942291,0.5410037040710449,-0.0640997588634491,0.36724036931991577,0.36182934045791626,-0.0575619600713253,0.3380350172519684,0.3689822852611542,-0.06517228484153748,0.29658782482147217,0.4333285689353943,-0.061136677861213684,0.282967746257782,0.8437851071357727,3.6540373571369855e-07,1
0.44781744480133057,0.5777348279953003,-0.03181279078125954,0.43976226449012756,0.542435884475708,-0.0647583156824112,0.369765043258667,0.3658083975315094,-0.05685801804065704,0.3383719325065613,0.36770111322402954,-0.06629202514886856,0.2959379255771637,0.43165063858032227,-0.06290370225906372,0.28134220838546753,0.8422489166259766,3.69536166999751e-07,1
